station_id,state,t_s
S16,blocked,27185.212157997576
S17,blocked,27191.8628592071
S13,blocked,27186.093088679838
S01,blocked,27189.59701762589
S06,blocked,27191.31386333422
S02,blocked,27194.134132987176
S12,blocked,27199.226974598347
S19,working,27240.60939972493
S18,working,27235.715957840854
S17,working,27240.8628592071
S16,working,27235.212157997576
S13,working,27235.093088679838
S12,working,27239.226974598347
S11,working,27238.949857930325
S09,working,27238.28341792754
S08,working,27237.663842003305
S07,working,27236.823369680234
S06,working,27237.31386333422
S05,working,27235.987751330107
S04,working,27237.875207670804
S03,working,27236.11313225531
S02,working,27237.134132987176
S01,working,27238.59701762589
S06,blocked,27280.31386333422
S07,blocked,27280.823369680234
S05,blocked,27284.987751330107
S03,blocked,27285.11313225531
S18,blocked,27285.715957840854
S08,blocked,27287.663842003305
S09,blocked,27289.28341792754
S02,blocked,27290.134132987176
S19,blocked,27295.60939972493
S17,blocked,27295.8628592071
S11,blocked,27293.949857930325
S16,blocked,27292.212157997576
S01,blocked,27295.59701762589
S04,blocked,27297.875207670804
S12,blocked,27301.226974598347
S13,blocked,27301.093088679838
S19,working,27351.60939972493
S18,working,27346.715957840854
S17,working,27351.8628592071
S16,working,27346.212157997576
S13,working,27346.093088679838
S12,working,27350.226974598347
S11,working,27349.949857930325
S09,working,27349.28341792754
S08,working,27348.663842003305
S07,working,27347.823369680234
S06,working,27348.31386333422
S05,working,27346.987751330107
S04,working,27348.875207670804
S03,working,27347.11313225531
S02,working,27348.134132987176
S01,working,27349.59701762589
S07,blocked,27393.823369680234
S08,blocked,27396.663842003305
S11,blocked,27399.949857930325
S06,blocked,27398.31386333422
S04,blocked,27398.875207670804
S19,blocked,27402.60939972493
S09,blocked,27401.28341792754
S13,blocked,27400.093088679838
S16,blocked,27401.212157997576
S03,blocked,27402.11313225531
S01,blocked,27404.59701762589
S18,blocked,27402.715957840854
S02,blocked,27407.134132987176
S05,blocked,27406.987751330107
S12,blocked,27415.226974598347
S17,blocked,27423.8628592071
S19,working,27429.60939972493
S18,working,27424.715957840854
S17,working,27429.8628592071
S16,working,27424.212157997576
S13,working,27424.093088679838
S12,working,27428.226974598347
S11,working,27427.949857930325
S09,working,27427.28341792754
S08,working,27426.663842003305
S07,working,27425.823369680234
S06,working,27426.31386333422
S05,working,27424.987751330107
S04,working,27426.875207670804
S03,working,27425.11313225531
S02,working,27426.134132987176
S01,working,27427.59701762589
S06,blocked,27471.31386333422
S11,blocked,27473.949857930325
S18,blocked,27473.715957840854
S07,blocked,27474.823369680234
S02,blocked,27475.134132987176
S19,blocked,27479.60939972493
S13,blocked,27474.093088679838
S09,blocked,27478.28341792754
S17,blocked,27481.8628592071
S08,blocked,27479.663842003305
S03,blocked,27479.11313225531
S01,blocked,27486.59701762589
S05,blocked,27484.987751330107
S12,blocked,27492.226974598347
S04,blocked,27490.875207670804
S16,blocked,27489.212157997576
S19,working,27543.60939972493
S18,working,27538.715957840854
S17,working,27543.8628592071
S16,working,27538.212157997576
S17,blocked,27586.8628592071
S18,blocked,27589.715957840854
S16,blocked,27589.212157997576
S19,blocked,27605.60939972493
S19,working,27626.60939972493
S18,working,27621.715957840854
S17,working,27626.8628592071
S16,working,27621.212157997576
S16,blocked,27671.212157997576
S19,blocked,27681.60939972493
S18,blocked,27676.715957840854
S17,blocked,27687.8628592071
S19,working,27718.60939972493
S18,working,27713.715957840854
S17,working,27718.8628592071
S16,working,27713.212157997576
S13,working,27734.093088679838
S12,working,27738.226974598347
S11,working,27737.949857930325
S09,working,27737.28341792754
S08,working,27736.663842003305
S07,working,27735.823369680234
S06,working,27736.31386333422
S05,working,27734.987751330107
S04,working,27736.875207670804
S03,working,27735.11313225531
S02,working,27736.134132987176
S01,working,27737.59701762589
S18,blocked,27761.715957840854
S17,blocked,27774.8628592071
S19,blocked,27777.60939972493
S16,blocked,27776.212157997576
S09,blocked,27783.28341792754
S06,blocked,27783.31386333422
S01,blocked,27791.59701762589
S08,blocked,27792.663842003305
S11,blocked,27794.949857930325
S04,blocked,27793.875207670804
S07,blocked,27793.823369680234
S05,blocked,27792.987751330107
S12,blocked,27799.226974598347
S12,working,27800.226974598347
S11,working,27799.949857930325
S09,working,27799.28341792754
S08,working,27798.663842003305
S07,working,27797.823369680234
S06,working,27798.31386333422
S05,working,27796.987751330107
S04,working,27798.875207670804
S01,working,27802.59701762589
S19,working,27813.60939972493
S18,working,27808.715957840854
S17,working,27813.8628592071
S16,working,27808.212157997576
S03,blocked,27846.11313225531
S17,blocked,27853.8628592071
S11,blocked,27851.949857930325
S09,blocked,27855.28341792754
S06,blocked,27854.31386333422
S08,blocked,27855.663842003305
S04,blocked,27855.875207670804
S02,blocked,27855.134132987176
S12,blocked,27861.226974598347
S01,blocked,27860.59701762589
S05,blocked,27858.987751330107
S18,blocked,27859.715957840854
S13,blocked,27859.093088679838
S16,blocked,27861.212157997576
S13,working,27861.093088679838
S12,working,27865.226974598347
S11,working,27864.949857930325
S07,blocked,27862.823369680234
S19,blocked,27867.60939972493
S09,working,27867.28341792754
S08,working,27866.663842003305
S07,working,27865.823369680234
S06,working,27866.31386333422
S05,working,27864.987751330107
S04,working,27866.875207670804
S03,working,27865.11313225531
S02,working,27866.134132987176
S01,working,27867.59701762589
S19,working,27878.60939972493
S18,working,27873.715957840854
S17,working,27878.8628592071
S16,working,27873.212157997576
S08,blocked,27906.663842003305
S13,blocked,27905.093088679838
S11,blocked,27908.949857930325
S17,blocked,27916.8628592071
S01,blocked,27915.59701762589
S09,blocked,27920.28341792754
S13,working,27919.093088679838
S07,blocked,27922.823369680234
S03,blocked,27922.11313225531
S02,blocked,27923.134132987176
S06,blocked,27924.31386333422
S05,blocked,27922.987751330107
S19,blocked,27930.60939972493
S18,blocked,27925.715957840854
S11,working,27928.949857930325
S09,working,27928.28341792754
S08,working,27927.663842003305
S07,working,27926.823369680234
S06,working,27927.31386333422
S05,working,27925.987751330107
S03,working,27928.11313225531
S02,working,27929.134132987176
S01,working,27930.59701762589
S16,blocked,27940.212157997576
S11,blocked,27969.949857930325
S19,working,27976.60939972493
S18,working,27971.715957840854
S17,working,27976.8628592071
S16,working,27971.212157997576
S09,blocked,27978.28341792754
S06,blocked,27977.31386333422
S02,blocked,27980.134132987176
S03,blocked,27981.11313225531
S08,blocked,27983.663842003305
S12,blocked,27989.226974598347
S05,blocked,27986.987751330107
S04,blocked,27989.875207670804
S12,working,27994.226974598347
S11,working,27993.949857930325
S09,working,27993.28341792754
S08,working,27992.663842003305
S06,working,27994.31386333422
S05,working,27992.987751330107
S04,working,27994.875207670804
S03,working,27993.11313225531
S02,working,27994.134132987176
S16,blocked,28020.212157997576
S19,blocked,28031.60939972493
S17,blocked,28031.8628592071
S11,blocked,28041.949857930325
S04,blocked,28043.875207670804
S08,blocked,28046.663842003305
S07,blocked,28045.823369680234
S12,blocked,28051.226974598347
S03,blocked,28048.11313225531
S12,working,28052.226974598347
S11,working,28051.949857930325
S06,blocked,28050.31386333422
S09,blocked,28052.28341792754
S09,working,28053.28341792754
S08,working,28052.663842003305
S07,working,28051.823369680234
S06,working,28052.31386333422
S04,working,28053.875207670804
S03,working,28052.11313225531
S19,working,28057.60939972493
S17,working,28064.8628592071
S16,working,28059.212157997576
S09,blocked,28098.28341792754
S07,blocked,28097.823369680234
S13,blocked,28098.093088679838
S06,blocked,28101.31386333422
S19,blocked,28105.60939972493
S13,working,28102.093088679838
S08,blocked,28106.663842003305
S05,blocked,28104.987751330107
S17,blocked,28112.8628592071
S03,blocked,28108.11313225531
S02,blocked,28111.134132987176
S18,blocked,28110.715957840854
S09,working,28113.28341792754
S08,working,28112.663842003305
S07,working,28111.823369680234
S06,working,28112.31386333422
S05,working,28110.987751330107
S03,working,28113.11313225531
S02,working,28114.134132987176
S16,blocked,28121.212157997576
S19,working,28141.60939972493
S18,working,28136.715957840854
S17,working,28141.8628592071
S16,working,28136.212157997576
S11,blocked,28153.949857930325
S06,blocked,28156.31386333422
S09,blocked,28159.28341792754
S07,blocked,28158.823369680234
S05,blocked,28162.987751330107
S03,blocked,28163.11313225531
S08,blocked,28165.663842003305
S04,blocked,28167.875207670804
S13,blocked,28169.093088679838
S13,working,28170.093088679838
S02,blocked,28172.134132987176
S11,working,28178.949857930325
S09,working,28178.28341792754
S08,working,28177.663842003305
S07,working,28176.823369680234
S06,working,28177.31386333422
S05,working,28175.987751330107
S04,working,28177.875207670804
S03,working,28176.11313225531
S02,working,28177.134132987176
S17,blocked,28191.8628592071
S18,blocked,28189.715957840854
S16,blocked,28190.212157997576
S19,blocked,28196.60939972493
S13,blocked,28219.093088679838
S19,working,28227.60939972493
S18,working,28222.715957840854
S17,working,28227.8628592071
S16,working,28222.212157997576
S03,blocked,28224.11313225531
S09,blocked,28227.28341792754
S07,blocked,28229.823369680234
S04,blocked,28232.875207670804
S06,blocked,28233.31386333422
S13,working,28232.093088679838
S08,blocked,28236.663842003305
S02,blocked,28236.134132987176
S05,blocked,28235.987751330107
S09,working,28239.28341792754
S08,working,28238.663842003305
S07,working,28237.823369680234
S06,working,28238.31386333422
S05,working,28236.987751330107
S04,working,28238.875207670804
S03,working,28237.11313225531
S02,working,28238.134132987176
S19,blocked,28275.60939972493
S16,blocked,28270.212157997576
S13,blocked,28274.093088679838
S06,blocked,28281.31386333422
S18,blocked,28283.715957840854
S09,blocked,28287.28341792754
S17,blocked,28290.8628592071
S02,blocked,28290.134132987176
S04,blocked,28291.875207670804
S11,blocked,28294.949857930325
S12,blocked,28296.226974598347
S05,blocked,28293.987751330107
S08,blocked,28296.663842003305
S07,blocked,28296.823369680234
S03,blocked,28297.11313225531
S19,working,28306.60939972493
S18,working,28301.715957840854
S17,working,28306.8628592071
S16,working,28301.212157997576
S13,working,28301.093088679838
S12,working,28305.226974598347
S11,working,28304.949857930325
S09,working,28304.28341792754
S08,working,28303.663842003305
S07,working,28302.823369680234
S06,working,28303.31386333422
S05,working,28301.987751330107
S04,working,28303.875207670804
S03,working,28302.11313225531
S02,working,28303.134132987176
S17,blocked,28349.8628592071
S06,blocked,28353.31386333422
S18,blocked,28353.715957840854
S16,blocked,28353.212157997576
S09,blocked,28356.28341792754
S08,blocked,28355.663842003305
S05,blocked,28354.987751330107
S04,blocked,28357.875207670804
S03,blocked,28356.11313225531
S19,blocked,28364.60939972493
S12,blocked,28365.226974598347
S13,blocked,28362.093088679838
S01,blocked,28365.59701762589
S11,blocked,28366.949857930325
S07,blocked,28366.823369680234
S02,blocked,28367.134132987176
S19,working,28385.60939972493
S18,working,28380.715957840854
S17,working,28385.8628592071
S16,working,28380.212157997576
S13,working,28380.093088679838
S12,working,28384.226974598347
S11,working,28383.949857930325
S09,working,28383.28341792754
S08,working,28382.663842003305
S07,working,28381.823369680234
S06,working,28382.31386333422
S05,working,28380.987751330107
S04,working,28382.875207670804
S03,working,28381.11313225531
S02,working,28382.134132987176
S01,working,28383.59701762589
S17,blocked,28426.8628592071
S09,blocked,28429.28341792754
S13,blocked,28428.093088679838
S03,blocked,28429.11313225531
S01,blocked,28432.59701762589
S06,blocked,28434.31386333422
S19,blocked,28443.60939972493
S12,blocked,28442.226974598347
S18,blocked,28439.715957840854
S08,blocked,28441.663842003305
S07,blocked,28441.823369680234
S02,blocked,28443.134132987176
S11,blocked,28445.949857930325
S04,blocked,28446.875207670804
S16,blocked,28446.212157997576
S05,blocked,28446.987751330107
S19,working,28470.60939972493
S18,working,28465.715957840854
S17,working,28470.8628592071
S16,working,28465.212157997576
S13,working,28465.093088679838
S12,working,28469.226974598347
S11,working,28468.949857930325
S09,working,28468.28341792754
S08,working,28467.663842003305
S07,working,28466.823369680234
S06,working,28467.31386333422
S05,working,28465.987751330107
S04,working,28467.875207670804
S03,working,28466.11313225531
S02,working,28467.134132987176
S01,working,28468.59701762589
S09,blocked,28512.28341792754
S02,blocked,28516.134132987176
S12,blocked,28519.226974598347
S17,blocked,28521.8628592071
S18,blocked,28517.715957840854
S03,blocked,28518.11313225531
S01,blocked,28520.59701762589
S05,blocked,28518.987751330107
S13,blocked,28519.093088679838
S11,blocked,28524.949857930325
S06,blocked,28523.31386333422
S04,blocked,28523.875207670804
S16,blocked,28523.212157997576
S08,blocked,28525.663842003305
S07,blocked,28527.823369680234
S19,blocked,28536.60939972493
S19,working,28562.60939972493
S18,working,28557.715957840854
S17,working,28562.8628592071
S16,working,28557.212157997576
S13,working,28557.093088679838
S12,working,28561.226974598347
S11,working,28560.949857930325
S09,working,28560.28341792754
S08,working,28559.663842003305
S07,working,28558.823369680234
S06,working,28559.31386333422
S05,working,28557.987751330107
S04,working,28559.875207670804
S03,working,28558.11313225531
S02,working,28559.134132987176
S01,working,28560.59701762589
S06,blocked,28601.31386333422
S02,blocked,28604.134132987176
S19,blocked,28611.60939972493
S17,blocked,28611.8628592071
S09,blocked,28612.28341792754
S18,blocked,28612.715957840854
S12,blocked,28616.226974598347
S05,blocked,28612.987751330107
S04,blocked,28615.875207670804
S03,blocked,28615.11313225531
S07,blocked,28616.823369680234
S13,blocked,28616.093088679838
S16,blocked,28617.212157997576
S11,blocked,28620.949857930325
S01,blocked,28620.59701762589
S08,blocked,28624.663842003305
S19,working,28648.60939972493
S18,working,28643.715957840854
