buffer_id,level,capacity,t_s
B19,2,3,24810
B19,3,3,24810
B18,1,2,24810
B18,2,2,24810
B17,2,3,24810
B17,3,3,24810
B16,1,2,24810
B16,2,2,24810
B15,0,1,24810
B15,1,1,24810
B14,2,3,24810
B14,3,3,24810
B13,2,3,24810
B13,3,3,24810
B12,1,2,24810
B10,2,2,24821
B09,2,3,24821
B09,3,3,24821
B08,1,2,24821
B08,2,2,24821
B07,0,1,24821
B07,1,1,24821
B06,1,2,24821
B06,2,2,24821
B05,2,3,24821
B05,3,3,24822
B04,2,3,24822
B12,2,2,24826
B11,0,2,24826
B04,3,3,24830
B03,2,3,24830
B03,3,3,24830
B02,1,2,24830
B02,2,2,24830
B01,0,1,24830
B01,1,1,24842
B11,1,2,24852
B10,1,2,24852
B10,2,2,24873
B09,2,3,24873
B09,3,3,24873
B08,1,2,24873
B08,2,2,24881
B07,0,1,24881
B07,1,1,24885
B06,1,2,24885
B06,2,2,24885
B05,2,3,24885
B05,3,3,24885
B04,2,3,24885
B04,3,3,24896
B03,2,3,24896
B03,3,3,24896
B02,1,2,24896
B02,2,2,24896
B01,0,1,24896
B11,2,2,24902
B10,1,2,24902
B19,2,3,24905
B19,3,3,24905
B18,1,2,24905
B18,2,2,24905
B17,2,3,24905
B17,3,3,24905
B16,1,2,24905
B16,2,2,24905
B15,0,1,24905
B15,1,1,24905
B14,2,3,24905
B14,3,3,24905
B13,2,3,24905
B13,3,3,24905
B12,1,2,24905
B12,2,2,24905
B11,1,2,24905
B01,1,1,24909
B10,2,2,24930
B09,2,3,24930
B09,3,3,24930
B08,1,2,24930
B08,2,2,24935
B07,0,1,24935
B07,1,1,24939
B06,1,2,24939
B06,2,2,24939
B05,2,3,24939
B05,3,3,24939
B04,2,3,24939
B11,2,2,24944
B10,1,2,24944
B04,3,3,24953
B03,2,3,24953
B03,3,3,24953
B02,1,2,24953
B02,2,2,24953
B01,0,1,24953
B01,1,1,24963
B19,2,3,24984
B19,3,3,24984
B18,1,2,24984
B18,2,2,24984
B17,2,3,24984
B17,3,3,24984
B16,1,2,24984
B16,2,2,24984
B15,0,1,24984
B15,1,1,24984
B14,2,3,24984
B14,3,3,24984
B13,2,3,24984
B13,3,3,24984
B12,1,2,24984
B12,2,2,24984
B11,1,2,24984
B11,2,2,24986
B10,0,2,24986
B10,1,2,24999
B09,2,3,24999
B09,3,3,24999
B08,1,2,24999
B08,2,2,24999
B07,0,1,24999
B07,1,1,25000
B06,1,2,25000
B06,2,2,25000
B05,2,3,25000
B05,3,3,25000
B04,2,3,25000
B04,3,3,25005
B03,2,3,25005
B03,3,3,25009
B02,1,2,25009
B02,2,2,25009
B01,0,1,25009
B01,1,1,25010
B10,2,2,25058
B09,2,3,25058
B09,3,3,25063
B08,1,2,25063
B19,2,3,25073
B19,3,3,25073
B18,1,2,25073
B18,2,2,25073
B17,2,3,25073
B17,3,3,25073
B16,1,2,25073
B16,2,2,25073
B15,0,1,25073
B15,1,1,25073
B14,2,3,25073
B14,3,3,25073
B13,2,3,25073
B13,3,3,25073
B12,1,2,25073
B12,2,2,25073
B11,1,2,25073
B11,2,2,25073
B10,1,2,25073
B08,2,2,25073
B07,0,1,25073
B07,1,1,25073
B06,1,2,25073
B06,2,2,25073
B05,2,3,25073
B05,3,3,25073
B04,2,3,25073
B04,3,3,25073
B03,2,3,25073
B03,3,3,25073
B02,1,2,25073
B02,2,2,25073
B01,0,1,25073
B01,1,1,25073
B10,2,2,25109
B09,2,3,25109
B09,3,3,25110
B08,1,2,25110
B08,2,2,25137
B07,0,1,25137
B07,1,1,25137
B06,1,2,25137
B06,2,2,25137
B05,2,3,25137
B05,3,3,25137
B04,2,3,25137
B04,3,3,25138
B03,2,3,25138
B03,3,3,25138
B02,1,2,25138
B02,2,2,25138
B01,0,1,25138
B01,1,1,25138
B19,2,3,25154
B19,3,3,25154
B18,1,2,25154
B18,2,2,25154
B17,2,3,25154
B17,3,3,25154
B16,1,2,25154
B16,2,2,25154
B15,0,1,25154
B15,1,1,25154
B14,2,3,25154
B14,3,3,25154
B13,2,3,25154
B13,3,3,25154
B12,1,2,25154
B12,2,2,25154
B11,1,2,25154
B11,2,2,25154
B10,1,2,25154
B10,2,2,25168
B09,2,3,25168
B09,3,3,25168
B08,1,2,25168
B08,2,2,25194
B07,0,1,25194
B07,1,1,25194
B06,1,2,25194
B06,2,2,25194
B05,2,3,25194
B05,3,3,25199
B04,2,3,25199
B04,3,3,25199
B03,2,3,25199
B03,3,3,25199
B02,1,2,25199
B02,2,2,25199
B01,0,1,25199
B01,1,1,25199
B19,2,3,25240
B19,3,3,25240
B18,1,2,25240
B18,2,2,25240
B17,2,3,25240
B17,3,3,25240
B16,1,2,25240
B16,2,2,25240
B15,0,1,25240
B15,1,1,25240
B14,2,3,25240
B14,3,3,25240
B13,2,3,25240
B13,3,3,25240
B12,1,2,25240
B12,2,2,25240
B11,1,2,25240
B11,2,2,25240
B10,1,2,25240
B10,2,2,25240
B09,2,3,25240
B09,3,3,25240
B08,1,2,25240
B08,2,2,25249
B07,0,1,25249
B07,1,1,25249
B06,1,2,25249
B06,2,2,25249
B05,2,3,25249
B05,3,3,25257
B04,2,3,25257
B04,3,3,25264
B03,2,3,25264
B19,2,3,25325
B19,3,3,25325
B18,1,2,25325
B18,2,2,25325
B17,2,3,25325
B17,3,3,25325
B16,1,2,25325
B16,2,2,25325
B15,0,1,25325
B15,1,1,25325
B14,2,3,25325
B14,3,3,25325
B13,2,3,25325
B13,3,3,25325
B12,1,2,25325
B12,2,2,25325
B11,1,2,25325
B11,2,2,25325
B10,1,2,25325
B10,2,2,25325
B09,2,3,25325
B09,3,3,25325
B08,1,2,25325
B08,2,2,25325
B07,0,1,25325
B07,1,1,25404
B06,1,2,25404
B06,2,2,25404
B05,2,3,25404
B05,3,3,25404
B04,2,3,25404
B04,3,3,25404
B03,1,3,25404
B19,2,3,25421
B19,3,3,25421
B18,1,2,25421
B18,2,2,25421
B17,2,3,25421
B17,3,3,25421
B16,1,2,25421
B16,2,2,25421
B15,0,1,25421
B15,1,1,25421
B14,2,3,25421
B14,3,3,25421
B13,2,3,25421
B13,3,3,25421
B12,1,2,25421
B12,2,2,25421
B11,1,2,25421
B11,2,2,25421
B10,1,2,25421
B10,2,2,25421
B09,2,3,25421
B09,3,3,25421
B08,1,2,25421
B08,2,2,25421
B07,0,1,25421
B03,2,3,25434
B02,1,2,25434
B02,2,2,25434
B01,0,1,25434
B01,1,1,25434
B07,1,1,25473
B06,1,2,25473
B06,2,2,25473
B05,2,3,25473
B05,3,3,25473
B04,2,3,25473
B04,3,3,25473
B03,1,3,25473
B03,2,3,25486
B02,1,2,25486
B02,2,2,25486
B01,0,1,25486
B01,1,1,25488
B19,2,3,25521
B19,3,3,25521
B18,1,2,25521
B18,2,2,25521
B17,2,3,25521
B17,3,3,25521
B16,1,2,25521
B16,2,2,25521
B15,0,1,25521
B15,1,1,25521
B14,2,3,25521
B14,3,3,25521
B13,2,3,25521
B13,3,3,25521
B12,1,2,25521
B12,2,2,25521
B11,1,2,25521
B11,2,2,25521
B10,1,2,25521
B10,2,2,25521
B09,2,3,25521
B09,3,3,25521
B08,1,2,25521
B08,2,2,25521
B07,0,1,25521
B07,1,1,25525
B06,1,2,25525
B06,2,2,25525
B05,2,3,25525
B05,3,3,25525
B04,2,3,25525
B04,3,3,25534
B03,1,3,25534
B03,2,3,25542
B02,1,2,25542
B02,2,2,25543
B01,0,1,25543
B01,1,1,25551
B03,3,3,25593
B02,1,2,25593
B02,2,2,25612
B01,0,1,25612
B01,1,1,25612
B19,2,3,25618
B19,3,3,25618
B18,1,2,25618
B18,2,2,25618
B17,2,3,25618
B17,3,3,25618
B16,1,2,25618
B16,2,2,25618
B15,0,1,25618
B15,1,1,25618
B14,2,3,25618
B19,2,3,25719
B19,3,3,25719
B18,1,2,25719
B18,2,2,25719
B17,2,3,25719
B17,3,3,25719
B16,1,2,25719
B16,2,2,25719
B15,0,1,25719
B15,1,1,25719
B14,1,3,25719
B19,2,3,25790
B19,3,3,25790
B18,1,2,25790
B18,2,2,25790
B17,2,3,25790
B17,3,3,25790
B16,1,2,25790
B16,2,2,25790
B15,0,1,25790
B15,1,1,25790
B14,0,3,25790
B19,2,3,25871
B19,3,3,25871
B18,1,2,25871
B18,2,2,25871
B17,2,3,25871
B17,3,3,25871
B16,1,2,25871
B16,2,2,25871
B15,0,1,25871
B15,1,1,25871
B14,1,3,25908
B13,2,3,25908
B13,3,3,25908
B12,1,2,25908
B12,2,2,25908
B11,1,2,25908
B11,2,2,25908
B10,1,2,25908
B10,2,2,25908
B09,2,3,25908
B09,3,3,25908
B08,1,2,25908
B08,2,2,25908
B07,0,1,25908
B07,1,1,25908
B06,1,2,25908
B06,2,2,25908
B05,2,3,25908
B05,3,3,25908
B04,2,3,25908
B04,3,3,25908
B03,2,3,25908
B03,3,3,25908
B02,1,2,25908
B02,2,2,25908
B01,0,1,25908
B01,1,1,25908
B14,0,3,25910
B19,2,3,25948
B19,3,3,25948
B18,1,2,25948
B18,2,2,25948
B17,2,3,25948
B17,3,3,25948
B16,1,2,25948
B16,2,2,25948
B15,0,1,25948
B15,1,1,25973
B14,1,3,25980
B13,2,3,25980
B13,3,3,25980
B12,1,2,25980
B12,2,2,25980
B11,1,2,25980
B11,2,2,25980
B10,1,2,25980
B10,2,2,25980
B09,2,3,25980
B09,3,3,25980
B08,1,2,25980
B08,2,2,25980
B07,0,1,25980
B14,0,3,25982
B07,1,1,26005
B06,1,2,26005
B06,2,2,26005
B05,2,3,26005
B05,3,3,26005
B04,2,3,26005
B04,3,3,26005
B03,2,3,26005
B03,3,3,26005
B02,1,2,26005
B02,2,2,26005
B01,0,1,26005
B01,1,1,26005
B19,2,3,26026
B19,3,3,26026
B18,1,2,26026
B18,2,2,26026
B17,2,3,26026
B17,3,3,26026
B16,1,2,26026
B16,2,2,26026
B15,0,1,26026
B15,1,1,26038
B14,1,3,26046
B13,2,3,26046
B13,3,3,26046
B12,1,2,26046
B12,2,2,26046
B11,1,2,26046
B11,2,2,26046
B10,1,2,26046
B10,2,2,26046
B09,2,3,26046
B09,3,3,26046
B08,1,2,26046
B08,2,2,26046
B07,0,1,26046
B14,0,3,26048
B07,1,1,26055
B06,1,2,26055
B06,2,2,26065
B05,2,3,26065
B05,3,3,26065
B04,2,3,26065
B04,3,3,26070
B03,2,3,26070
B03,3,3,26070
B02,1,2,26070
B02,2,2,26070
B01,0,1,26070
B01,1,1,26070
B14,1,3,26105
B13,2,3,26105
B13,3,3,26105
B12,1,2,26105
B12,2,2,26105
B11,1,2,26105
B11,2,2,26105
B10,1,2,26105
B10,2,2,26105
B09,2,3,26105
B09,3,3,26105
B08,1,2,26105
B08,2,2,26105
B07,0,1,26105
B07,1,1,26115
B06,1,2,26115
B06,2,2,26116
B05,2,3,26116
B19,2,3,26119
B19,3,3,26119
B18,1,2,26119
B18,2,2,26119
B17,2,3,26119
B17,3,3,26119
B16,1,2,26119
B16,2,2,26119
B15,0,1,26119
B15,1,1,26119
B14,0,3,26119
B05,3,3,26124
B04,2,3,26124
B04,3,3,26129
B03,2,3,26129
B03,3,3,26129
B02,1,2,26129
B02,2,2,26129
B01,0,1,26129
B01,1,1,26129
B14,1,3,26167
B13,2,3,26167
B13,3,3,26167
B12,1,2,26167
B12,2,2,26167
B11,1,2,26167
B11,2,2,26167
B10,1,2,26167
B10,2,2,26167
B09,2,3,26167
B09,3,3,26167
B08,1,2,26167
B08,2,2,26167
B07,0,1,26167
B07,1,1,26169
B06,1,2,26169
B06,2,2,26170
B05,2,3,26170
B19,2,3,26199
B19,3,3,26199
B18,1,2,26199
B18,2,2,26199
B17,2,3,26199
B17,3,3,26199
B16,1,2,26199
B16,2,2,26199
B15,0,1,26199
B15,1,1,26199
B14,0,3,26199
B14,1,3,26225
B13,2,3,26225
B13,3,3,26225
B12,1,2,26225
B12,2,2,26226
B11,1,2,26226
B11,2,2,26226
B10,1,2,26226
B10,2,2,26226
B09,2,3,26226
B09,3,3,26226
B08,1,2,26226
B08,2,2,26232
B07,0,1,26232
B07,1,1,26232
B06,1,2,26232
B06,2,2,26232
B05,1,3,26232
B05,2,3,26234
B04,2,3,26234
B04,3,3,26234
B03,2,3,26234
B03,3,3,26234
B02,1,2,26234
B02,2,2,26234
B01,0,1,26234
B01,1,1,26234
B19,2,3,26281
B19,3,3,26281
B18,1,2,26281
B18,2,2,26281
B17,2,3,26281
B17,3,3,26281
B16,1,2,26281
B16,2,2,26281
B15,0,1,26281
B15,1,1,26281
B14,0,3,26281
B05,3,3,26283
B04,2,3,26283
B14,1,3,26288
B13,2,3,26288
B13,3,3,26288
B12,1,2,26288
B12,2,2,26288
B11,1,2,26288
B11,2,2,26288
B10,1,2,26288
B10,2,2,26288
B09,2,3,26288
B09,3,3,26288
B08,1,2,26288
B08,2,2,26288
B07,0,1,26288
B07,1,1,26288
B06,1,2,26288
B06,2,2,26288
B05,2,3,26288
B04,3,3,26292
B03,2,3,26292
B03,3,3,26292
B02,1,2,26292
B02,2,2,26292
B01,0,1,26292
B01,1,1,26292
B05,3,3,26337
B04,2,3,26337
B14,2,3,26345
B13,2,3,26345
B04,3,3,26348
B03,2,3,26348
B03,3,3,26348
B02,1,2,26348
B02,2,2,26348
B01,0,1,26348
B01,1,1,26348
B19,2,3,26350
B19,3,3,26350
B18,1,2,26350
B18,2,2,26350
B17,2,3,26350
B17,3,3,26350
B16,1,2,26350
B16,2,2,26350
B15,0,1,26350
B15,1,1,26350
B14,1,3,26350
B13,3,3,26363
B12,1,2,26363
B12,2,2,26363
B11,1,2,26363
B11,2,2,26363
B10,1,2,26363
B10,2,2,26363
B09,2,3,26363
B09,3,3,26363
B08,1,2,26363
B08,2,2,26363
B07,0,1,26363
B07,1,1,26363
B06,1,2,26363
B06,2,2,26363
B05,2,3,26363
B05,3,3,26392
B04,2,3,26392
B04,3,3,26399
B03,2,3,26399
B03,3,3,26405
B02,1,2,26405
B02,2,2,26405
B01,0,1,26405
B01,1,1,26405
B14,2,3,26414
B13,2,3,26414
B19,2,3,26421
B19,3,3,26421
B18,1,2,26421
B18,2,2,26421
B17,2,3,26421
B17,3,3,26421
B16,1,2,26421
B16,2,2,26421
B15,0,1,26421
B15,1,1,26421
B14,1,3,26421
B13,3,3,26428
B12,1,2,26428
B14,2,3,26494
B13,2,3,26494
B13,3,3,26494
B12,0,2,26494
B19,2,3,26498
B19,3,3,26498
B18,1,2,26498
B18,2,2,26498
B17,2,3,26498
B17,3,3,26498
B16,1,2,26498
B16,2,2,26498
B15,0,1,26498
B15,1,1,26498
B14,1,3,26498
B12,1,2,26507
B11,1,2,26507
B11,2,2,26507
B10,1,2,26507
B10,2,2,26507
B09,2,3,26507
B09,3,3,26507
B08,1,2,26507
B08,2,2,26507
B07,0,1,26507
B07,1,1,26507
B06,1,2,26507
B06,2,2,26507
B05,2,3,26507
B05,3,3,26507
B04,2,3,26507
B04,3,3,26507
B03,2,3,26507
B03,3,3,26507
B02,1,2,26507
B02,2,2,26507
B01,0,1,26507
B01,1,1,26507
B14,2,3,26562
B13,2,3,26562
B13,3,3,26562
B12,0,2,26562
B12,1,2,26573
B11,1,2,26573
B11,2,2,26573
B10,1,2,26573
B10,2,2,26579
B09,2,3,26579
B09,3,3,26579
B08,1,2,26579
B08,2,2,26579
B07,0,1,26579
B07,1,1,26579
B06,1,2,26579
B06,2,2,26579
B05,2,3,26579
B05,3,3,26579
B04,2,3,26579
B04,3,3,26579
B03,2,3,26579
B03,3,3,26579
B02,1,2,26579
B02,2,2,26579
B01,0,1,26579
B01,1,1,26579
B19,2,3,26587
B19,3,3,26587
B18,1,2,26587
B18,2,2,26587
B17,2,3,26587
B17,3,3,26587
B16,1,2,26587
B16,2,2,26587
B15,0,1,26587
B15,1,1,26587
B14,1,3,26587
B12,2,2,26625
B11,1,2,26625
B14,2,3,26632
B13,2,3,26632
B13,3,3,26632
B12,1,2,26632
B11,2,2,26637
B10,1,2,26637
B10,2,2,26640
B09,2,3,26640
B09,3,3,26640
B08,1,2,26640
B08,2,2,26641
B07,0,1,26641
B07,1,1,26641
B06,1,2,26641
B06,2,2,26641
B05,2,3,26641
B05,3,3,26641
B04,2,3,26641
B04,3,3,26641
B03,2,3,26641
B03,3,3,26641
B02,1,2,26641
B02,2,2,26641
B01,0,1,26641
B01,1,1,26641
B19,2,3,26674
B19,3,3,26674
B18,1,2,26674
B18,2,2,26674
B17,2,3,26674
B17,3,3,26674
B16,1,2,26674
B16,2,2,26674
B15,0,1,26674
B15,1,1,26674
B14,1,3,26674
B12,2,2,26686
B11,1,2,26686
B11,2,2,26690
B10,1,2,26690
B10,2,2,26701
B09,2,3,26701
B09,3,3,26701
B08,1,2,26701
B08,2,2,26701
B07,0,1,26701
B07,1,1,26701
B06,1,2,26701
B06,2,2,26701
B05,2,3,26701
B05,3,3,26701
B04,2,3,26701
B04,3,3,26701
B03,2,3,26701
B03,3,3,26701
B02,1,2,26701
B02,2,2,26701
B01,0,1,26701
B01,1,1,26701
B14,2,3,26704
B13,2,3,26704
B13,3,3,26704
B12,1,2,26704
B12,2,2,26743
B11,1,2,26743
B11,2,2,26743
B10,1,2,26743
B19,2,3,26752
B19,3,3,26752
B18,1,2,26752
B18,2,2,26752
B17,2,3,26752
B17,3,3,26752
B16,1,2,26752
B16,2,2,26752
B15,0,1,26752
B15,1,1,26752
B14,1,3,26752
B10,2,2,26756
B09,2,3,26756
B09,3,3,26756
B08,1,2,26756
B08,2,2,26764
B07,0,1,26764
B07,1,1,26764
B06,1,2,26764
B06,2,2,26765
B05,2,3,26765
B05,3,3,26765
B04,2,3,26765
B04,3,3,26765
B03,2,3,26765
B03,3,3,26765
B02,1,2,26765
B02,2,2,26765
B01,0,1,26765
B01,1,1,26765
B14,2,3,26768
B13,2,3,26768
B13,3,3,26768
B12,1,2,26768
B12,2,2,26803
B11,1,2,26803
B11,2,2,26803
B10,1,2,26803
B10,2,2,26813
B09,2,3,26813
B09,3,3,26814
B08,1,2,26814
B08,2,2,26816
B07,0,1,26816
B07,1,1,26816
B06,1,2,26816
B06,2,2,26820
B05,2,3,26820
B05,3,3,26826
B04,2,3,26826
B04,3,3,26826
B03,2,3,26826
B03,3,3,26826
B02,1,2,26826
B02,2,2,26826
B01,0,1,26826
B01,1,1,26826
B14,3,3,26828
B13,2,3,26828
B13,3,3,26828
B12,1,2,26828
B19,2,3,26858
B19,3,3,26858
B18,1,2,26858
B18,2,2,26858
B17,2,3,26858
B17,3,3,26858
B16,1,2,26858
B16,2,2,26858
B15,0,1,26858
B15,1,1,26858
B14,2,3,26858
B12,2,2,26873
B11,1,2,26873
B11,2,2,26873
B10,1,2,26873
B10,2,2,26873
B09,2,3,26873
B09,3,3,26873
B08,1,2,26873
B08,2,2,26877
B07,0,1,26877
B07,1,1,26877
B06,1,2,26877
B06,2,2,26877
B05,2,3,26877
B05,3,3,26882
B04,2,3,26882
B04,3,3,26885
B03,2,3,26885
B03,3,3,26885
B02,1,2,26885
B02,2,2,26885
B01,0,1,26885
B01,1,1,26885
B14,3,3,26895
B13,2,3,26895
B13,3,3,26895
B12,1,2,26895
B19,2,3,26932
B19,3,3,26932
B18,1,2,26932
B18,2,2,26932
B17,2,3,26932
B17,3,3,26932
B16,1,2,26932
B16,2,2,26932
B15,0,1,26932
B15,1,1,26932
B14,2,3,26932
B12,2,2,26932
B11,1,2,26932
B11,2,2,26932
B10,1,2,26932
B10,2,2,26932
B09,2,3,26932
B09,3,3,26932
B08,1,2,26932
B08,2,2,26940
B07,0,1,26940
B07,1,1,26940
B06,1,2,26940
B06,2,2,26941
B05,2,3,26941
B05,3,3,26941
B04,2,3,26941
B04,3,3,26950
B03,2,3,26950
B03,3,3,26950
B02,1,2,26950
B02,2,2,26951
B01,0,1,26951
B01,1,1,26951
B14,3,3,26957
B13,2,3,26957
B13,3,3,26957
B12,1,2,26957
B12,2,2,26991
B11,1,2,26991
B11,2,2,26991
B10,1,2,26991
B10,2,2,26991
B09,2,3,26991
B09,3,3,26991
B08,1,2,26991
B08,2,2,26994
B07,0,1,26994
B07,1,1,27000
B06,1,2,27000
B06,2,2,27000
B05,2,3,27000
B19,2,3,27007
B19,3,3,27007
B18,1,2,27007
B18,2,2,27007
B17,2,3,27007
B17,3,3,27007
B16,1,2,27007
B16,2,2,27007
B15,0,1,27007
B15,1,1,27007
B14,2,3,27007
B05,3,3,27009
B04,2,3,27009
B04,3,3,27009
B03,2,3,27009
B03,3,3,27009
B02,1,2,27009
B02,2,2,27009
B01,0,1,27009
B01,1,1,27009
B14,3,3,27024
B13,2,3,27024
B13,3,3,27027
B12,1,2,27027
B12,2,2,27052
B11,1,2,27052
B11,2,2,27052
B10,1,2,27052
B10,2,2,27052
B09,2,3,27052
B09,3,3,27052
B08,1,2,27052
B08,2,2,27057
B07,0,1,27057
B07,1,1,27057
B06,1,2,27057
B06,2,2,27057
B05,2,3,27057
B05,3,3,27061
B04,2,3,27061
B04,3,3,27064
B03,2,3,27064
B03,3,3,27064
B02,1,2,27064
B02,2,2,27068
B01,0,1,27068
B01,1,1,27068
B19,2,3,27129
B19,3,3,27129
B18,1,2,27129
B18,2,2,27129
B17,2,3,27129
B17,3,3,27129
B16,1,2,27129
B16,2,2,27129
B15,0,1,27129
B15,1,1,27129
B14,2,3,27129
B14,3,3,27129
B13,2,3,27129
B13,3,3,27129
B12,1,2,27129
B12,2,2,27129
B11,1,2,27129
B11,2,2,27129
B10,1,2,27129
B10,2,2,27129
B09,2,3,27129
B09,3,3,27129
B08,1,2,27129
B08,2,2,27129
B07,0,1,27129
B07,1,1,27129
B06,1,2,27129
B06,2,2,27129
B05,2,3,27129
B05,3,3,27129
B04,2,3,27129
B04,3,3,27129
B03,2,3,27129
B03,3,3,27129
B02,1,2,27129
B02,2,2,27131
B01,0,1,27131
B01,1,1,27131
B19,2,3,27238
B19,3,3,27238
B18,1,2,27238
B18,2,2,27238
B17,2,3,27238
B17,3,3,27238
B16,1,2,27238
B16,2,2,27238
B15,0,1,27238
B15,1,1,27238
B14,2,3,27238
B14,3,3,27238
B13,2,3,27238
B13,3,3,27238
B12,1,2,27238
B12,2,2,27238
B11,1,2,27238
B11,2,2,27238
B10,1,2,27238
B10,2,2,27238
B09,2,3,27238
B09,3,3,27238
B08,1,2,27238
B08,2,2,27238
B07,0,1,27238
B07,1,1,27238
B06,1,2,27238
B06,2,2,27238
B05,2,3,27238
B05,3,3,27238
B04,2,3,27238
B04,3,3,27238
B03,2,3,27238
B03,3,3,27238
B02,1,2,27238
B02,2,2,27238
B01,0,1,27238
B01,1,1,27238
B19,2,3,27349
B19,3,3,27349
B18,1,2,27349
B18,2,2,27349
B17,2,3,27349
B17,3,3,27349
B16,1,2,27349
B16,2,2,27349
B15,0,1,27349
B15,1,1,27349
B14,2,3,27349
B14,3,3,27349
B13,2,3,27349
B13,3,3,27349
B12,1,2,27349
B12,2,2,27349
B11,1,2,27349
B11,2,2,27349
B10,1,2,27349
B10,2,2,27349
B09,2,3,27349
B09,3,3,27349
B08,1,2,27349
B08,2,2,27349
B07,0,1,27349
B07,1,1,27349
B06,1,2,27349
B06,2,2,27349
B05,2,3,27349
B05,3,3,27349
B04,2,3,27349
B04,3,3,27349
B03,2,3,27349
B03,3,3,27349
B02,1,2,27349
B02,2,2,27349
B01,0,1,27349
B01,1,1,27349
B19,2,3,27427
B19,3,3,27427
B18,1,2,27427
B18,2,2,27427
B17,2,3,27427
B17,3,3,27427
B16,1,2,27427
B16,2,2,27427
B15,0,1,27427
B15,1,1,27427
B14,2,3,27427
B14,3,3,27427
B13,2,3,27427
B13,3,3,27427
B12,1,2,27427
B12,2,2,27427
B11,1,2,27427
B11,2,2,27427
B10,1,2,27427
B10,2,2,27427
B09,2,3,27427
B09,3,3,27427
B08,1,2,27427
B08,2,2,27427
B07,0,1,27427
B07,1,1,27427
B06,1,2,27427
B06,2,2,27427
B05,2,3,27427
B05,3,3,27427
B04,2,3,27427
B04,3,3,27427
B03,2,3,27427
B03,3,3,27427
B02,1,2,27427
B02,2,2,27427
B01,0,1,27427
B01,1,1,27427
B19,2,3,27541
B19,3,3,27541
B18,1,2,27541
B18,2,2,27541
B17,2,3,27541
B17,3,3,27541
B16,1,2,27541
B16,2,2,27541
B15,0,1,27541
B15,1,1,27541
B14,2,3,27541
B19,2,3,27624
B19,3,3,27624
B18,1,2,27624
B18,2,2,27624
B17,2,3,27624
B17,3,3,27624
B16,1,2,27624
B16,2,2,27624
B15,0,1,27624
B15,1,1,27624
B14,1,3,27624
B19,2,3,27716
B19,3,3,27716
B18,1,2,27716
B18,2,2,27716
B17,2,3,27716
B17,3,3,27716
B16,1,2,27716
B16,2,2,27716
B15,0,1,27716
B15,1,1,27716
B14,0,3,27716
B14,1,3,27737
B13,2,3,27737
B13,3,3,27737
B12,1,2,27737
B12,2,2,27737
B11,1,2,27737
B11,2,2,27737
B10,1,2,27737
B10,2,2,27737
B09,2,3,27737
B09,3,3,27737
B08,1,2,27737
B08,2,2,27737
B07,0,1,27737
B07,1,1,27737
B06,1,2,27737
B06,2,2,27737
B05,2,3,27737
B05,3,3,27737
B04,2,3,27737
B04,3,3,27737
B03,2,3,27737
B03,3,3,27737
B02,1,2,27737
B02,2,2,27737
B01,0,1,27737
B01,1,1,27737
B14,2,3,27799
B13,2,3,27799
B13,3,3,27799
B12,1,2,27799
B12,2,2,27799
B11,1,2,27799
B11,2,2,27799
B10,1,2,27799
B10,2,2,27799
B09,2,3,27799
B09,3,3,27799
B08,1,2,27799
B08,2,2,27799
B07,0,1,27799
B07,1,1,27799
B06,1,2,27799
B06,2,2,27799
B05,2,3,27799
B05,3,3,27799
B04,2,3,27799
B04,3,3,27799
B03,2,3,27799
B03,3,3,27799
B02,1,2,27799
B02,2,2,27802
B01,0,1,27802
B01,1,1,27802
B19,2,3,27811
B19,3,3,27811
B18,1,2,27811
B18,2,2,27811
B17,2,3,27811
B17,3,3,27811
B16,1,2,27811
B16,2,2,27811
B15,0,1,27811
B15,1,1,27811
B14,1,3,27811
B14,2,3,27864
B13,2,3,27864
B13,3,3,27864
B12,1,2,27864
B12,2,2,27864
B11,1,2,27864
B11,2,2,27864
B10,1,2,27864
B10,2,2,27867
B09,2,3,27867
B09,3,3,27867
B08,1,2,27867
B08,2,2,27867
B07,0,1,27867
B07,1,1,27867
B06,1,2,27867
B06,2,2,27867
B05,2,3,27867
B05,3,3,27867
B04,2,3,27867
B04,3,3,27867
B03,2,3,27867
B03,3,3,27867
B02,1,2,27867
B02,2,2,27867
B01,0,1,27867
B01,1,1,27867
B19,2,3,27876
B19,3,3,27876
B18,1,2,27876
B18,2,2,27876
B17,2,3,27876
B17,3,3,27876
B16,1,2,27876
B16,2,2,27876
B15,0,1,27876
B15,1,1,27876
B14,1,3,27876
B14,2,3,27922
B13,2,3,27922
B13,3,3,27922
B12,1,2,27922
B12,2,2,27928
B11,1,2,27928
B11,2,2,27928
B10,1,2,27928
B10,2,2,27928
B09,2,3,27928
B09,3,3,27928
B08,1,2,27928
B08,2,2,27928
B07,0,1,27928
B07,1,1,27928
B06,1,2,27928
B06,2,2,27928
B05,2,3,27928
B05,3,3,27928
B04,2,3,27928
B04,3,3,27930
B03,2,3,27930
B03,3,3,27930
B02,1,2,27930
B02,2,2,27930
B01,0,1,27930
B01,1,1,27930
B19,2,3,27974
B19,3,3,27974
B18,1,2,27974
B18,2,2,27974
B17,2,3,27974
B17,3,3,27974
B16,1,2,27974
B16,2,2,27974
B15,0,1,27974
B15,1,1,27974
B14,1,3,27974
B14,2,3,27988
B13,2,3,27988
B13,3,3,27993
B12,1,2,27993
B12,2,2,27993
B11,1,2,27993
