vin,station_id,event,t_s
V000221,S20,in,24112.941603291794
V000220,S20,out,24112.941603291794
V000225,S19,in,24117.60939972493
V000224,S19,out,24117.60939972493
V000232,S17,in,24117.8628592071
V000231,S17,out,24117.8628592071
V000244,S13,out,24156.093088679838
V000245,S13,in,24156.093088679838
V000247,S12,out,24160.226974598347
V000236,S16,in,24191.212157997576
V000235,S16,out,24191.212157997576
V000228,S18,out,24191.715957840854
V000229,S18,in,24191.715957840854
V000222,S20,in,24191.941603291794
V000221,S20,out,24191.941603291794
V000226,S19,in,24196.60939972493
V000225,S19,out,24196.60939972493
V000232,S17,out,24196.8628592071
V000233,S17,in,24196.8628592071
V000245,S13,out,24234.093088679838
V000246,S13,in,24234.093088679838
V000237,S16,in,24287.212157997576
V000236,S16,out,24287.212157997576
V000229,S18,out,24287.715957840854
V000230,S18,in,24287.715957840854
V000223,S20,in,24287.941603291794
V000222,S20,out,24287.941603291794
V000226,S19,out,24292.60939972493
V000227,S19,in,24292.60939972493
V000233,S17,out,24292.8628592071
V000234,S17,in,24292.8628592071
V000246,S13,out,24308.093088679838
V000247,S13,in,24308.093088679838
V000268,S05,in,24326.987751330107
V000267,S05,out,24326.987751330107
V000276,S03,in,24327.11313225531
V000275,S03,out,24327.11313225531
V000260,S07,out,24327.823369680234
V000261,S07,in,24327.823369680234
V000279,S02,in,24328.134132987176
V000278,S02,out,24328.134132987176
V000263,S06,out,24328.31386333422
V000264,S06,in,24328.31386333422
V000258,S08,out,24328.663842003305
V000259,S08,in,24328.663842003305
V000271,S04,out,24328.875207670804
V000272,S04,in,24328.875207670804
V000255,S09,out,24329.28341792754
V000256,S09,in,24329.28341792754
V000280,S01,out,24329.59701762589
V000281,S01,in,24329.59701762589
V000249,S11,in,24329.949857930325
V000248,S11,out,24329.949857930325
V000248,S12,in,24337.226974598347
V000238,S16,in,24362.212157997576
V000237,S16,out,24362.212157997576
V000230,S18,out,24362.715957840854
V000231,S18,in,24362.715957840854
V000224,S20,in,24362.941603291794
V000223,S20,out,24362.941603291794
V000227,S19,out,24367.60939972493
V000228,S19,in,24367.60939972493
V000235,S17,in,24367.8628592071
V000234,S17,out,24367.8628592071
V000247,S13,out,24373.093088679838
V000250,S11,in,24386.949857930325
V000249,S11,out,24386.949857930325
V000261,S07,out,24388.823369680234
V000262,S07,in,24388.823369680234
V000264,S06,out,24389.31386333422
V000265,S06,in,24389.31386333422
V000259,S08,out,24389.663842003305
V000260,S08,in,24389.663842003305
V000257,S09,in,24390.28341792754
V000256,S09,out,24390.28341792754
V000248,S13,in,24399.093088679838
V000248,S12,out,24399.226974598347
V000249,S12,in,24399.226974598347
V000268,S05,out,24420.987751330107
V000269,S05,in,24420.987751330107
V000277,S03,in,24421.11313225531
V000276,S03,out,24421.11313225531
V000279,S02,out,24422.134132987176
V000280,S02,in,24422.134132987176
V000273,S04,in,24422.875207670804
V000272,S04,out,24422.875207670804
V000282,S01,in,24423.59701762589
V000281,S01,out,24423.59701762589
V000250,S11,out,24434.949857930325
V000251,S11,in,24434.949857930325
V000263,S07,in,24448.823369680234
V000262,S07,out,24448.823369680234
V000265,S06,out,24449.31386333422
V000266,S06,in,24449.31386333422
V000260,S08,out,24449.663842003305
V000261,S08,in,24449.663842003305
V000257,S09,out,24450.28341792754
V000258,S09,in,24450.28341792754
V000239,S16,in,24451.212157997576
V000238,S16,out,24451.212157997576
V000232,S18,in,24451.715957840854
V000231,S18,out,24451.715957840854
V000224,S20,out,24451.941603291794
V000225,S20,in,24451.941603291794
V000228,S19,out,24456.60939972493
V000229,S19,in,24456.60939972493
V000235,S17,out,24456.8628592071
V000236,S17,in,24456.8628592071
V000248,S13,out,24457.093088679838
V000249,S13,in,24460.093088679838
V000249,S12,out,24460.226974598347
V000250,S12,in,24460.226974598347
V000269,S05,out,24465.987751330107
V000278,S03,in,24486.11313225531
V000277,S03,out,24486.11313225531
V000281,S02,in,24487.134132987176
V000280,S02,out,24487.134132987176
V000274,S04,in,24487.875207670804
V000273,S04,out,24487.875207670804
V000282,S01,out,24488.59701762589
V000283,S01,in,24488.59701762589
V000251,S11,out,24489.949857930325
V000252,S11,in,24489.949857930325
V000258,S09,out,24505.28341792754
V000259,S09,in,24505.28341792754
V000264,S07,in,24505.823369680234
V000263,S07,out,24505.823369680234
V000267,S06,in,24506.31386333422
V000266,S06,out,24506.31386333422
V000262,S08,in,24506.663842003305
V000261,S08,out,24506.663842003305
V000271,S05,in,24515.987751330107
V000270,S05,out,24515.987751330107
V000270,S05,in,24518.89106652505
V000251,S12,in,24522.226974598347
V000250,S12,out,24522.226974598347
V000249,S13,out,24535.093088679838
V000250,S13,in,24535.093088679838
V000239,S16,out,24535.212157997576
V000240,S16,in,24535.212157997576
V000232,S18,out,24535.715957840854
V000233,S18,in,24535.715957840854
V000226,S20,in,24535.941603291794
V000225,S20,out,24535.941603291794
V000230,S19,in,24540.60939972493
V000229,S19,out,24540.60939972493
V000237,S17,in,24540.8628592071
V000236,S17,out,24540.8628592071
V000253,S11,in,24541.949857930325
V000252,S11,out,24541.949857930325
V000278,S03,out,24543.11313225531
V000279,S03,in,24543.11313225531
V000274,S04,out,24543.875207670804
V000275,S04,in,24543.875207670804
V000281,S02,out,24544.134132987176
V000282,S02,in,24544.134132987176
V000283,S01,out,24545.59701762589
V000284,S01,in,24545.59701762589
V000264,S07,out,24565.823369680234
V000265,S07,in,24565.823369680234
V000267,S06,out,24566.31386333422
V000268,S06,in,24566.31386333422
V000262,S08,out,24566.663842003305
V000263,S08,in,24566.663842003305
V000260,S09,in,24567.28341792754
V000259,S09,out,24567.28341792754
V000251,S12,out,24580.226974598347
V000252,S12,in,24580.226974598347
V000271,S05,out,24581.987751330107
V000272,S05,in,24581.987751330107
V000275,S04,out,24601.875207670804
V000276,S04,in,24601.875207670804
V000279,S03,out,24604.11313225531
V000280,S03,in,24604.11313225531
V000282,S02,out,24605.134132987176
V000283,S02,in,24605.134132987176
V000284,S01,out,24606.59701762589
V000285,S01,in,24606.59701762589
V000272,S05,out,24632.987751330107
V000273,S05,in,24632.987751330107
V000250,S13,out,24633.093088679838
V000251,S13,in,24633.093088679838
V000240,S16,out,24633.212157997576
V000241,S16,in,24633.212157997576
V000234,S18,in,24633.715957840854
V000233,S18,out,24633.715957840854
V000265,S07,out,24633.823369680234
V000266,S07,in,24633.823369680234
V000226,S20,out,24633.941603291794
V000227,S20,in,24633.941603291794
V000268,S06,out,24634.31386333422
V000269,S06,in,24634.31386333422
V000264,S08,in,24634.663842003305
V000263,S08,out,24634.663842003305
V000260,S09,out,24635.28341792754
V000261,S09,in,24635.28341792754
V000254,S11,in,24635.949857930325
V000253,S11,out,24635.949857930325
V000231,S19,in,24638.60939972493
V000230,S19,out,24638.60939972493
V000238,S17,in,24638.8628592071
V000237,S17,out,24638.8628592071
V000252,S12,out,24641.226974598347
V000253,S12,in,24642.226974598347
V000281,S03,in,24661.11313225531
V000280,S03,out,24661.11313225531
V000277,S04,in,24662.875207670804
V000276,S04,out,24662.875207670804
V000284,S02,in,24666.134132987176
V000283,S02,out,24666.134132987176
V000286,S01,in,24667.59701762589
V000285,S01,out,24667.59701762589
V000255,S11,in,24688.949857930325
V000254,S11,out,24688.949857930325
V000273,S05,out,24688.987751330107
V000274,S05,in,24688.987751330107
V000267,S07,in,24689.823369680234
V000266,S07,out,24689.823369680234
V000262,S09,in,24690.28341792754
V000261,S09,out,24690.28341792754
V000269,S06,out,24690.31386333422
V000270,S06,in,24690.31386333422
V000264,S08,out,24690.663842003305
V000265,S08,in,24690.663842003305
V000252,S13,in,24713.093088679838
V000251,S13,out,24713.093088679838
V000241,S16,out,24713.212157997576
V000242,S16,in,24713.212157997576
V000235,S18,in,24713.715957840854
V000234,S18,out,24713.715957840854
V000227,S20,out,24713.941603291794
V000228,S20,in,24713.941603291794
V000282,S03,in,24717.11313225531
V000281,S03,out,24717.11313225531
V000231,S19,out,24718.60939972493
V000232,S19,in,24718.60939972493
V000238,S17,out,24718.8628592071
V000239,S17,in,24718.8628592071
V000278,S04,in,24718.875207670804
V000277,S04,out,24718.875207670804
V000253,S12,out,24719.226974598347
V000254,S12,in,24719.226974598347
V000284,S02,out,24722.134132987176
V000285,S02,in,24722.134132987176
V000286,S01,out,24723.59701762589
V000287,S01,in,24723.59701762589
V000256,S11,in,24741.949857930325
V000255,S11,out,24741.949857930325
V000274,S05,out,24755.987751330107
V000275,S05,in,24755.987751330107
V000268,S07,in,24756.823369680234
V000267,S07,out,24756.823369680234
V000271,S06,in,24757.31386333422
V000270,S06,out,24757.31386333422
V000265,S08,out,24757.663842003305
V000266,S08,in,24757.663842003305
V000262,S09,out,24758.28341792754
V000263,S09,in,24758.28341792754
V000254,S12,out,24767.226974598347
V000255,S12,in,24767.226974598347
V000283,S03,in,24773.11313225531
V000282,S03,out,24773.11313225531
V000286,S02,in,24774.134132987176
V000285,S02,out,24774.134132987176
V000279,S04,in,24774.875207670804
V000278,S04,out,24774.875207670804
V000287,S01,out,24782.59701762589
V000288,S01,in,24782.59701762589
V000257,S11,in,24797.949857930325
V000256,S11,out,24797.949857930325
V000252,S13,out,24807.093088679838
V000253,S13,in,24807.093088679838
V000242,S16,out,24807.212157997576
V000243,S16,in,24807.212157997576
V000235,S18,out,24807.715957840854
V000236,S18,in,24807.715957840854
V000229,S20,in,24807.941603291794
V000228,S20,out,24807.941603291794
V000232,S19,out,24812.60939972493
V000233,S19,in,24812.60939972493
V000240,S17,in,24812.8628592071
V000239,S17,out,24812.8628592071
V000269,S07,in,24819.823369680234
V000268,S07,out,24819.823369680234
V000275,S05,out,24819.987751330107
V000276,S05,in,24819.987751330107
V000272,S06,in,24820.31386333422
V000271,S06,out,24820.31386333422
V000267,S08,in,24820.663842003305
V000266,S08,out,24820.663842003305
V000264,S09,in,24821.28341792754
V000263,S09,out,24821.28341792754
V000256,S12,in,24827.226974598347
V000255,S12,out,24827.226974598347
V000283,S03,out,24828.11313225531
V000284,S03,in,24828.11313225531
V000287,S02,in,24829.134132987176
V000286,S02,out,24829.134132987176
V000279,S04,out,24829.875207670804
V000280,S04,in,24829.875207670804
V000289,S01,in,24842.59701762589
V000288,S01,out,24842.59701762589
V000257,S11,out,24852.949857930325
V000258,S11,in,24852.949857930325
V000265,S09,in,24873.28341792754
V000264,S09,out,24873.28341792754
V000267,S08,out,24880.663842003305
V000268,S08,in,24880.663842003305
V000277,S05,in,24882.987751330107
V000276,S05,out,24882.987751330107
V000269,S07,out,24883.823369680234
V000270,S07,in,24883.823369680234
V000272,S06,out,24884.31386333422
V000273,S06,in,24884.31386333422
V000284,S03,out,24894.11313225531
V000285,S03,in,24894.11313225531
V000288,S02,in,24895.134132987176
V000287,S02,out,24895.134132987176
V000281,S04,in,24895.875207670804
V000280,S04,out,24895.875207670804
V000254,S13,in,24902.093088679838
V000253,S13,out,24902.093088679838
V000244,S16,in,24902.212157997576
V000243,S16,out,24902.212157997576
V000237,S18,in,24902.715957840854
V000236,S18,out,24902.715957840854
V000229,S20,out,24902.941603291794
V000230,S20,in,24902.941603291794
V000259,S11,in,24902.949857930325
V000258,S11,out,24902.949857930325
V000256,S12,out,24906.226974598347
V000257,S12,in,24906.226974598347
V000234,S19,in,24907.60939972493
V000233,S19,out,24907.60939972493
V000240,S17,out,24907.8628592071
V000241,S17,in,24907.8628592071
V000289,S01,out,24909.59701762589
V000290,S01,in,24909.59701762589
V000266,S09,in,24930.28341792754
V000265,S09,out,24930.28341792754
V000268,S08,out,24934.663842003305
V000269,S08,in,24934.663842003305
V000278,S05,in,24936.987751330107
V000277,S05,out,24936.987751330107
V000270,S07,out,24937.823369680234
V000271,S07,in,24937.823369680234
V000273,S06,out,24938.31386333422
V000274,S06,in,24938.31386333422
V000260,S11,in,24944.949857930325
V000259,S11,out,24944.949857930325
V000285,S03,out,24951.11313225531
V000286,S03,in,24951.11313225531
V000289,S02,in,24952.134132987176
V000288,S02,out,24952.134132987176
V000281,S04,out,24952.875207670804
V000282,S04,in,24952.875207670804
V000291,S01,in,24963.59701762589
V000290,S01,out,24963.59701762589
V000254,S13,out,24981.093088679838
V000255,S13,in,24981.093088679838
V000244,S16,out,24981.212157997576
V000245,S16,in,24981.212157997576
V000237,S18,out,24981.715957840854
V000238,S18,in,24981.715957840854
V000231,S20,in,24981.941603291794
V000230,S20,out,24981.941603291794
V000258,S12,in,24985.226974598347
V000257,S12,out,24985.226974598347
V000235,S19,in,24986.60939972493
V000234,S19,out,24986.60939972493
V000241,S17,out,24986.8628592071
V000242,S17,in,24986.8628592071
V000261,S11,in,24986.949857930325
V000260,S11,out,24986.949857930325
V000279,S05,in,24997.987751330107
V000278,S05,out,24997.987751330107
V000270,S08,in,24998.663842003305
V000269,S08,out,24998.663842003305
V000272,S07,in,24998.823369680234
V000271,S07,out,24998.823369680234
V000266,S09,out,24999.28341792754
V000267,S09,in,24999.28341792754
V000275,S06,in,24999.31386333422
V000274,S06,out,24999.31386333422
V000283,S04,in,25004.875207670804
V000282,S04,out,25004.875207670804
V000287,S03,in,25007.11313225531
V000286,S03,out,25007.11313225531
V000290,S02,in,25008.134132987176
V000289,S02,out,25008.134132987176
V000292,S01,in,25010.59701762589
V000291,S01,out,25010.59701762589
V000268,S09,in,25063.28341792754
V000267,S09,out,25063.28341792754
V000255,S13,out,25070.093088679838
V000256,S13,in,25070.093088679838
V000246,S16,in,25070.212157997576
V000245,S16,out,25070.212157997576
V000238,S18,out,25070.715957840854
V000239,S18,in,25070.715957840854
V000232,S20,in,25070.941603291794
V000231,S20,out,25070.941603291794
V000280,S05,in,25070.987751330107
V000279,S05,out,25070.987751330107
V000288,S03,in,25071.11313225531
V000287,S03,out,25071.11313225531
V000273,S07,in,25071.823369680234
V000272,S07,out,25071.823369680234
V000291,S02,in,25072.134132987176
V000290,S02,out,25072.134132987176
V000276,S06,in,25072.31386333422
V000275,S06,out,25072.31386333422
V000271,S08,in,25072.663842003305
V000270,S08,out,25072.663842003305
V000284,S04,in,25072.875207670804
V000283,S04,out,25072.875207670804
V000293,S01,in,25073.59701762589
V000292,S01,out,25073.59701762589
V000261,S11,out,25073.949857930325
V000262,S11,in,25073.949857930325
V000258,S12,out,25074.226974598347
V000259,S12,in,25074.226974598347
V000236,S19,in,25075.60939972493
V000235,S19,out,25075.60939972493
V000243,S17,in,25075.8628592071
V000242,S17,out,25075.8628592071
V000268,S09,out,25110.28341792754
V000269,S09,in,25110.28341792754
V000280,S05,out,25134.987751330107
V000281,S05,in,25134.987751330107
V000274,S07,in,25135.823369680234
V000273,S07,out,25135.823369680234
V000288,S03,out,25136.11313225531
V000289,S03,in,25136.11313225531
V000277,S06,in,25136.31386333422
V000276,S06,out,25136.31386333422
V000271,S08,out,25136.663842003305
V000272,S08,in,25136.663842003305
V000292,S02,in,25137.134132987176
V000291,S02,out,25137.134132987176
V000285,S04,in,25137.875207670804
V000284,S04,out,25137.875207670804
V000293,S01,out,25138.59701762589
V000294,S01,in,25138.59701762589
V000256,S13,out,25151.093088679838
V000257,S13,in,25151.093088679838
V000247,S16,in,25151.212157997576
V000246,S16,out,25151.212157997576
V000239,S18,out,25151.715957840854
V000240,S18,in,25151.715957840854
V000232,S20,out,25151.941603291794
V000233,S20,in,25151.941603291794
V000262,S11,out,25154.949857930325
V000263,S11,in,25154.949857930325
V000259,S12,out,25155.226974598347
V000260,S12,in,25155.226974598347
V000236,S19,out,25156.60939972493
V000237,S19,in,25156.60939972493
V000244,S17,in,25156.8628592071
V000243,S17,out,25156.8628592071
V000269,S09,out,25168.28341792754
V000270,S09,in,25168.28341792754
V000275,S07,in,25192.823369680234
V000274,S07,out,25192.823369680234
V000277,S06,out,25193.31386333422
V000278,S06,in,25193.31386333422
V000272,S08,out,25193.663842003305
V000273,S08,in,25193.663842003305
V000281,S05,out,25196.987751330107
V000282,S05,in,25196.987751330107
V000289,S03,out,25197.11313225531
V000290,S03,in,25197.11313225531
V000292,S02,out,25198.134132987176
V000293,S02,in,25198.134132987176
V000285,S04,out,25198.875207670804
V000286,S04,in,25198.875207670804
V000294,S01,out,25199.59701762589
V000295,S01,in,25199.59701762589
V000257,S13,out,25237.093088679838
V000258,S13,in,25237.093088679838
V000248,S16,in,25237.212157997576
V000247,S16,out,25237.212157997576
V000240,S18,out,25237.715957840854
V000241,S18,in,25237.715957840854
V000233,S20,out,25237.941603291794
V000234,S20,in,25237.941603291794
V000270,S09,out,25240.28341792754
V000271,S09,in,25240.28341792754
V000264,S11,in,25240.949857930325
V000263,S11,out,25240.949857930325
V000261,S12,in,25241.226974598347
V000260,S12,out,25241.226974598347
V000238,S19,in,25242.60939972493
V000237,S19,out,25242.60939972493
V000244,S17,out,25242.8628592071
V000245,S17,in,25242.8628592071
V000275,S07,out,25247.823369680234
V000276,S07,in,25247.823369680234
V000278,S06,out,25248.31386333422
